PR,MAC,IRI
0.3223039210798851,0.41558441754258735,0.2894056841391075
0.5772058822757713,0.6883116877196829,0.3927648583545327
0.17647058730925602,0.8571428561410019,0.2687338492960225
0.7291666688531455,0.9220779228065441,0.3100775189821926
0.44485294048194196,0.8571428561410019,0.18604650992368246
0.5808823518607986,0.8831168842098163,0.25581395297710474
0.4644607852654868,0.9350649368409512,0.4573643399491216
0.22916666360559634,0.8571428561410019,0.3927648583545327
0.2830882367603446,0.8311688315786809,0.2273901796098525
0.29779411510045417,0.870129870175409,0.2583979300424387
0.13602941137885666,0.9350649368409512,0.45478035921970505
0.4387254876751971,0.8961038982442233,0.17571059433418132
0.30759803749222653,0.9090909087721368,0.2273901796098525
0.3799019585721117,0.8831168842098163,0.49354005184054117
0.31372549029897157,0.7532467543852253,0.42377260878711887
0.5575980374922265,0.6233766245606343,0.4625322977438723
0.5833333350825163,0.870129870175409,0.43669250510603663
0.45955882406960064,0.9480519473688649,0.31524547677694315
0.4583333324587418,0.8311688315786809,0.17054263287534807
0.6151960802320022,0.9090909087721368,0.3927648583545327
0.56617646827314,0.8831168842098163,0.3307493538252776
0.44485294048194196,0.6623376631573621,0.45478035921970505
0.5882352962784025,0.9220779228065441,0.38501291983036534
0.43504901809016966,0.7532467543852253,0.4418604629007873
0.39215686418560175,0.8311688315786809,0.42377260878711887
0.2671568615618272,0.5974025964918199,0.49612402890587504
0.30882352910308536,0.740259740350818,0.33591731162002814
0.3210784294690263,0.9350649368409512,0.20671834476676745
0.3627450970102845,0.740259740350818,0.2222222218151019
0.22549019402056902,0.8441558456130882,0.43669250510603663
0.17034313450251104,0.9090909087721368,0.37467700057678166
0.3394607826417123,0.9220779228065441,0.3023255804580254
0.27205882275771337,0.5714285719294989,0.25322997224768806
0.4950980388041138,0.9090909087721368,0.20155038697201685
0.44117647089691464,0.9480519473688649,0.4082687317387844
0.6593137257474289,0.870129870175409,0.3074935382527759
0.2818627451494858,0.42857142807050097,0.32558139603052705
0.5968137270593161,0.3376623368426379,0.40568475467345044
0.41053921735828763,0.4025974035081801,0.42377260878711887
0.44240196250777347,0.37662337543936586,0.23772609886343635
0.30637254588136775,0.3116883122803171,0.43669250510603663
0.04534313712628554,0.23376623508686123,0.42377260878711887
0.27083333114685454,0.28571428771799623,0.44444444363020386
0.1985294100669694,0.27272727368358907,0.32299741530111037
0.16544117330662483,0.9870129894720863,0.4780361747922066
0.18259804011600106,0.8051948070163601,0.17829457139951524
0.20955882406960064,0.8311688315786809,0.20155038697201685
0.12254901940205692,0.7142857157884972,0.23514211813401972
0.14705882013393884,0.9220779228065441,0.25322997224768806
0.1311274501829705,0.7922077929819531,0.17829457139951524
0.11397058862114329,0.8831168842098163,0.13953488244276185
0.2083333324587418,0.8311688315786809,0.11111110907550961
0.17769607892011485,0.8051948070163601,0.24547803372352087
0.16421568694331506,0.8051948070163601,0.17571059433418132
0.19607843209280085,0.8311688315786809,0.13953488244276185
0.17401960933508748,0.8441558456130882,0.34366925014419536
0.23529411641234138,0.8831168842098163,0.17312661360476464
0.24142156921908642,0.9610389614032719,0.17571059433418132
0.5220588227577134,0.7922077929819531,0.2170542640203513
0.16544117330662483,0.7922077929819531,0.12661498612384403
0.27083333114685454,0.7922077929819531,0.28423772634435696
0.19485294048194202,0.8831168842098163,0.3307493538252776
0.3431372522267397,0.8181818175442739,0.20155038697201685
0.27450980073188197,0.7792207789475458,0.1627906980152635
0.1262254889870843,0.8311688315786809,0.3410852694147788
0.3541666662293709,0.9480519473688649,0.31266149604752647
0.22549019402056902,0.7662337684196323,0.4108527124682011
0.4656862768763456,0.8181818175442739,0.2894056841391075
0.42647058730925597,0.7142857157884972,0.27390180709077316
0.23897058599736876,0.740259740350818,0.26614986856660594
0.0833333298349673,0.7922077929819531,0.32558139603052705
0.2990196067113129,0.870129870175409,0.24289405665818695
0.13602941137885666,0.7792207789475458,0.30490956118744195
0.040441175930399365,0.8441558456130882,0.41602067026295153
0.3198529431057165,0.870129870175409,0.3617571042578638
0.09313725222673969,0.7012987017540899,0.30490956118744195
0.27573529234274075,0.7532467543852253,0.3591731271925298
0.13602941137885666,0.6883116877196829,0.14470284023751245
0.3002450983221718,0.6233766245606343,0.25581395297710474
0.30882352910308536,0.7142857157884972,0.13953488244276185
0.2818627451494858,0.7662337684196323,0.3591731271925298
0.11642156659531189,0.740259740350818,0.20413436770143353
0.15441176455154265,0.7792207789475458,0.1576227365564302
0.11519607498445308,0.8961038982442233,0.19896640624260029
0.10539215784022973,0.7792207789475458,0.20413436770143353
0.09681372181176709,0.7662337684196323,0.3617571042578638
0.1311274501829705,0.8181818175442739,0.42377260878711887
0.11029411903611591,0.7272727263164109,0.2222222218151019
0.055147059518057984,0.740259740350818,0.19896640624260029
0.10539215784022973,0.8441558456130882,0.26614986856660594
0.06985293785816751,0.8181818175442739,0.18087855212893192
0.05024509832217175,0.8831168842098163,0.30490956118744195
0.020833331146854567,0.9090909087721368,0.39534883541986654
0.05024509832217175,0.8181818175442739,0.21963824108568528
0.10539215784022973,0.8441558456130882,0.15503875949109627
0.15808823413657003,0.7532467543852253,0.1679586558100141
0.08455882144582613,0.740259740350818,0.3178294575063597
0.2818627451494858,0.8831168842098163,0.3565891464631131
0.4215686261133698,0.8051948070163601,0.20930232549618413
0.1041666662293709,0.870129870175409,0.3772609813061981
0.18872548767519703,0.8831168842098163,0.24289405665818695
0.18995097928605587,0.9610389614032719,0.3824289391009488
0.1237745110129157,0.9350649368409512,0.4496124014249544
0.11029411903611591,0.7662337684196323,0.1963824291772663
0.05882352910308536,0.7662337684196323,0.2790697648855237
0.15563725616240148,0.7792207789475458,0.1576227365564302
0.08700980466754374,0.9480519473688649,0.24031007592877032
0.07475489905405369,0.8961038982442233,0.3514211886683626
0.05269607629634032,0.9090909087721368,0.24289405665818695
0.09436274383759849,0.8181818175442739,0.15503875949109627
0.09681372181176709,0.7792207789475458,0.2273901796098525
0.07352941269074392,0.8181818175442739,0.3385012923494448
0.1262254889870843,0.8961038982442233,0.3824289391009488
0.13480391976799788,0.8961038982442233,0.16537467508059747
0.12499999737622547,0.8441558456130882,0.28423772634435696
0.06740195988399894,0.8441558456130882,0.3074935382527759
0.12499999737622547,0.9090909087721368,0.30490956118744195
0.11274509701028448,0.8441558456130882,0.17829457139951524
0.09803921342262589,0.8311688315786809,0.2506459951823542
0.15686274252571125,0.9220779228065441,0.1834625328583485
0.1286764722088019,0.9740259754376792,0.30490956118744195
0.1421568641856017,0.9740259754376792,0.31266149604752647
0.10906862742525711,0.9350649368409512,0.27648578782018973
0.13970588096388403,0.8831168842098163,0.14987080169634573
0.15931372574742886,0.9480519473688649,0.15245477876167965
0.2401960776082276,0.9610389614032719,0.191214467718433
0.08946078264171231,0.740259740350818,0.19379844844784969
0.13480391976799788,0.7662337684196323,0.27648578782018973
0.13970588096388403,0.7922077929819531,0.2273901796098525
0.07352941269074392,0.8441558456130882,0.17829457139951524
0.07965686024993993,0.7662337684196323,0.1576227365564302
0.14093137257474286,0.9350649368409512,0.19896640624260029
0.07475489905405369,0.870129870175409,0.14987080169634573
0.16911764813920127,0.8051948070163601,0.11369508980492626
0.1029411746185121,0.8181818175442739,0.22480619888043588
0.0833333298349673,0.7532467543852253,0.21963824108568528
0.14828431174479767,0.7272727263164109,0.21963824108568528
0.08946078264171231,0.7922077929819531,0.20930232549618413
0.12499999737622547,0.8051948070163601,0.17829457139951524
0.3749999973762254,0.7792207789475458,0.3514211886683626
0.2879901979562308,0.9220779228065441,0.1679586558100141
0.42279411772422865,0.870129870175409,0.42377260878711887
0.3553921578402297,0.7922077929819531,0.26614986856660594
0.2879901979562308,0.7922077929819531,0.2273901796098525
0.1985294100669694,0.6883116877196829,0.2997415997286087
0.24387254719325502,0.6363636385950413,0.23255813740460304
0.07352941269074392,0.8181818175442739,0.2997415997286087
0.07352941269074392,0.7922077929819531,0.1576227365564302
0.15563725616240148,0.7012987017540899,0.2687338492960225
0.05269607629634032,0.7922077929819531,0.1627906980152635
0.3259803906649125,0.8831168842098163,0.19379844844784969
0.25490196119588615,0.9480519473688649,0.18087855212893192
0.22916666360559634,0.9480519473688649,0.32299741530111037
0.2794117619277682,0.7532467543852253,0.2480620144529375
0.22303921604640042,0.7532467543852253,0.4677002592027055
0.30882352910308536,0.6883116877196829,0.26356589150127196
0.2083333324587418,0.6623376631573621,0.10852713201017566
0.18382352647931083,0.7532467543852253,0.25322997224768806
0.17034313450251104,0.7532467543852253,0.1576227365564302
0.457107840847883,0.8441558456130882,0.1576227365564302
0.4963235304149725,0.8441558456130882,0.24031007592877032
0.08088235186079873,0.870129870175409,0.191214467718433
0.30637254588136775,0.9610389614032719,0.3591731271925298
0.20955882406960064,0.870129870175409,0.37467700057678166
0.17524509569839725,0.8571428561410019,0.12919896685326068
0.231617646827314,0.9740259754376792,0.4315245473112861
0.5073529391700546,0.8961038982442233,0.32299741530111037
0.3651960802320021,0.7792207789475458,0.1369509017133452
0.2034313712628556,0.9090909087721368,0.3023255804580254
0.24142156921908642,0.9220779228065441,0.28682170340969093
0.3357843130566849,0.9350649368409512,0.2506459951823542
0.25735293917005475,0.9220779228065441,0.4573643399491216
0.26593136995096833,0.8571428561410019,0.26356589150127196
0.2450980388041138,0.7922077929819531,0.12661498612384403
0.389705880963884,0.7792207789475458,0.20155038697201685
0.2610294087550822,0.7272727263164109,0.4186046509923682
0.23406862480148255,0.870129870175409,0.14987080169634573
0.5171568615618272,0.870129870175409,0.19379844844784969
0.27573529234274075,0.8311688315786809,0.25581395297710474
0.09681372181176709,0.7662337684196323,0.4987080096352917
0.16544117330662483,0.7922077929819531,0.14987080169634573
0.07475489905405369,0.6623376631573621,0.1317829439185946
0.18259804011600106,0.9350649368409512,0.22997416033926912
0.15318627294068388,0.9610389614032719,0.2687338492960225
0.12254901940205692,0.7922077929819531,0.10335917055134239
0.23284313843817284,0.9610389614032719,0.23772609886343635
0.4656862768763456,0.9350649368409512,0.17571059433418132
0.23529411641234138,0.9220779228065441,0.20930232549618413
0.2267156856314278,0.8831168842098163,0.2583979300424387
0.567401959883999,0.8961038982442233,0.19896640624260029
0.21568627162879656,0.8831168842098163,0.16537467508059747
0.25490196119588615,0.9090909087721368,0.2222222218151019
0.19117647089691464,0.7532467543852253,0.16537467508059747
0.16666666491748366,0.9610389614032719,0.20671834476676745
0.1078431358143983,0.9350649368409512,0.18604650992368246
0.1262254889870843,0.9740259754376792,0.24547803372352087
0.0833333298349673,0.9480519473688649,0.11627907053434289
0.1446078421597703,0.9480519473688649,0.2919896648685242
0.17524509569839725,0.9090909087721368,0.10335917055134239
0.2647058835876586,0.9090909087721368,0.15245477876167965
0.22303921604640042,0.9090909087721368,0.2273901796098525
0.3259803906649125,0.8311688315786809,0.13953488244276185
0.2696078447835448,0.8831168842098163,0.31524547677694315
0.2401960776082276,0.9090909087721368,0.20155038697201685
0.2830882367603446,0.9350649368409512,0.22480619888043588
0.3468137270593161,0.9480519473688649,0.26356589150127196
0.2218137244355416,0.7792207789475458,0.12661498612384403
0.31004902071394413,0.870129870175409,0.2971576226632747
0.11029411903611591,0.8051948070163601,0.4418604629007873
0.19485294048194202,0.7922077929819531,0.2170542640203513
0.20710784084788303,0.7662337684196323,0.1886304906530991
0.17647058730925602,0.8051948070163601,0.17312661360476464
0.14093137257474286,0.9220779228065441,0.15503875949109627
0.19240196250777347,0.8441558456130882,0.12403100539442741
0.16789215652834244,0.7922077929819531,0.17312661360476464
0.12745098059794308,0.8571428561410019,0.25581395297710474
0.09068627425257111,0.9220779228065441,0.28682170340969093
0.12499999737622547,0.9090909087721368,0.12144702832909346
0.1446078421597703,0.7792207789475458,0.20930232549618413
0.11519607498445308,0.8441558456130882,0.3617571042578638
0.18995097928605587,0.9350649368409512,0.17829457139951524
0.15441176455154265,0.8961038982442233,0.28682170340969093
0.12745098059794308,0.8571428561410019,0.10852713201017566
0.17647058730925602,0.7922077929819531,0.22480619888043588
0.16544117330662483,0.8961038982442233,0.4005167932146172
0.08455882144582613,0.9350649368409512,0.10335917055134239
0.14338235054891146,0.8571428561410019,0.17054263287534807
0.07352941269074392,0.8311688315786809,0.12403100539442741
0.14338235054891146,0.870129870175409,0.16020671728584687
0.1017156830076533,0.9610389614032719,0.3023255804580254
0.1372549029897155,0.870129870175409,0.12144702832909346
0.12745098059794308,0.9090909087721368,0.24289405665818695
0.09191176586342992,0.870129870175409,0.17312661360476464
0.24754901677828234,0.8311688315786809,0.11111110907550961
0.14583333377062907,0.8571428561410019,0.21447028329093468
0.2107843104329104,0.8311688315786809,0.1317829439185946
0.4215686261133698,0.8571428561410019,0.23514211813401972
0.30882352910308536,0.9350649368409512,0.15503875949109627
0.37622548898708436,0.8831168842098163,0.17054263287534807
0.31372549029897157,0.8571428561410019,0.20671834476676745
0.1421568641856017,0.7792207789475458,0.22997416033926912
0.16053921735828763,0.8311688315786809,0.17829457139951524
0.14338235054891146,0.8831168842098163,0.2894056841391075
0.1017156830076533,0.8311688315786809,0.12144702832909346
0.16176470372159746,0.9220779228065441,0.2480620144529375
0.22303921604640042,0.8831168842098163,0.36434108498728046
0.1850490180901696,0.8441558456130882,0.24547803372352087
0.14583333377062907,0.8311688315786809,0.1679586558100141
0.4007352949665152,0.8311688315786809,0.46511627847328896
0.1372549029897155,0.7792207789475458,0.2713178300254392
0.3651960802320021,0.8441558456130882,0.11369508980492626
0.25735293917005475,0.8311688315786809,0.14987080169634573
0.6237745110129156,0.7662337684196323,0.16537467508059747
0.5477941151004542,0.8441558456130882,0.2971576226632747
0.48161764682731395,0.9350649368409512,0.4186046509923682
0.4178921565283425,0.8831168842098163,0.4677002592027055
0.17524509569839725,0.8571428561410019,0.32558139603052705
0.639705880963884,0.9220779228065441,0.2919896648685242
0.29534313712628557,0.870129870175409,0.24289405665818695
0.3443627438375985,0.8571428561410019,0.39534883541986654
0.1850490180901696,0.8831168842098163,0.2894056841391075
0.2426470555823962,0.9090909087721368,0.14987080169634573
0.23651960802320016,0.9610389614032719,0.24031007592877032
0.17647058730925602,0.9090909087721368,0.1627906980152635
0.2634803919767998,0.9350649368409512,0.10335917055134239
0.053921567907199125,0.9220779228065441,0.2816537456149404
0.11029411903611591,0.9740259754376792,0.43669250510603663
0.1446078421597703,0.8961038982442233,0.13953488244276185
0.12254901940205692,0.8961038982442233,0.14211886317217848
0.12990195857211168,0.9350649368409512,0.28682170340969093
0.09191176586342992,0.8961038982442233,0.27648578782018973
0.1286764722088019,0.8831168842098163,0.2894056841391075
0.1237745110129157,0.9090909087721368,0.3824289391009488
0.05637254588136775,0.7662337684196323,0.1834625328583485
0.15196078132982505,0.8181818175442739,0.1963824291772663
0.18995097928605587,0.9480519473688649,0.24547803372352087
0.06617646827314014,0.8311688315786809,0.1369509017133452
0.16299019533245623,0.8441558456130882,0.1576227365564302
0.2034313712628556,0.7662337684196323,0.11627907053434289
0.1188725498170295,0.8311688315786809,0.11369508980492626
0.11029411903611591,0.8051948070163601,0.44444444363020386
0.11274509701028448,0.8051948070163601,0.48578811331637384
0.08578431305668494,0.8571428561410019,0.20671834476676745
0.22058823282468282,0.8441558456130882,0.17829457139951524
0.055147059518057984,0.8181818175442739,0.2790697648855237
0.26593136995096833,0.7662337684196323,0.20413436770143353
0.03063725353862698,0.5974025964918199,0.2894056841391075
0.034313723123654355,0.5584415578950919,0.14470284023751245
0.0833333298349673,0.6233766245606343,0.23255813740460304
0.1311274501829705,0.6753246771917694,0.14470284023751245
0.19485294048194202,0.740259740350818,0.1627906980152635
0.5318627451494857,0.8311688315786809,0.21188630256151805
0.36887254981702944,0.7792207789475458,0.18604650992368246
0.5134803919767998,0.8311688315786809,0.25581395297710474
0.23406862480148255,0.7662337684196323,0.2713178300254392
0.3443627438375985,0.7532467543852253,0.20930232549618413
0.2426470555823962,0.8181818175442739,0.20671834476676745
0.3210784294690263,0.649350649122955,0.19896640624260029
0.38357843340468806,0.740259740350818,0.13953488244276185
0.3014705899330305,0.7662337684196323,0.1679586558100141
0.2242647076572592,0.8311688315786809,0.18604650992368246
0.27573529234274075,0.7012987017540899,0.13436692464801128
0.4485294100669694,0.6883116877196829,0.17571059433418132
0.2536764695850274,0.7272727263164109,0.12403100539442741
0.27328431436857215,0.6363636385950413,0.15245477876167965
0.19485294048194202,0.6233766245606343,0.11627907053434289
0.23284313843817284,0.649350649122955,0.10852713201017566
0.15563725616240148,0.7012987017540899,0.33591731162002814
0.09803921342262589,0.649350649122955,0.1679586558100141
0.046568628737144374,0.649350649122955,0.16020671728584687
0.11519607498445308,0.6363636385950413,0.10852713201017566
0.1188725498170295,0.7012987017540899,0.15503875949109627
0.19117647089691464,0.6753246771917694,0.14987080169634573
0.17401960933508748,0.7012987017540899,0.31266149604752647
0.3713235277911981,0.6753246771917694,0.17312661360476464
0.256127452806745,0.6753246771917694,0.16020671728584687
0.07107842946902632,0.7532467543852253,0.12919896685326068
0.10906862742525711,0.8051948070163601,0.11886304759967684
0.08823529103085351,0.7142857157884972,0.10077519348600844
0.19730391845611062,0.8831168842098163,0.1886304906530991
0.18995097928605587,0.8831168842098163,0.21188630256151805
0.5085784307809136,0.8051948070163601,0.20413436770143353
0.3909313725747429,0.870129870175409,0.22480619888043588
0.26838235317268594,0.8051948070163601,0.1369509017133452
0.37622548898708436,0.9220779228065441,0.1834625328583485
0.47181372443554165,0.8571428561410019,0.2971576226632747
0.3370098046675437,0.7922077929819531,0.13436692464801128
0.24754901677828234,0.8181818175442739,0.10335917055134239
0.16911764813920127,0.8571428561410019,0.1627906980152635
0.2647058835876586,0.8831168842098163,0.27648578782018973
0.049019606711312946,0.9350649368409512,0.21188630256151805
0.13235294179382928,0.870129870175409,0.10077519348600844
0.1237745110129157,0.8051948070163601,0.1963824291772663
0.17034313450251104,0.7922077929819531,0.4031007739440339
0.1421568641856017,0.9480519473688649,0.1576227365564302
0.21200980204376924,0.8831168842098163,0.12144702832909346
0.3161764682731401,0.870129870175409,0.12661498612384403
0.31127450707725396,0.9090909087721368,0.25581395297710474
0.34803921342262584,0.8831168842098163,0.22480619888043588
0.11274509701028448,0.7532467543852253,0.20413436770143353
0.18995097928605587,0.740259740350818,0.15245477876167965
0.22794117724228663,0.7662337684196323,0.17312661360476464
0.27573529234274075,0.7662337684196323,0.1576227365564302
0.07107842946902632,0.740259740350818,0.24289405665818695
0.09803921342262589,0.740259740350818,0.21963824108568528
0.39828431174479767,0.5714285719294989,0.25581395297710474
0.19117647089691464,0.610389610526227,0.2790697648855237
0.18750000131188727,0.649350649122955,0.20671834476676745
0.18627450970102843,0.7012987017540899,0.3178294575063597
0.09313725222673969,0.6623376631573621,0.20930232549618413
0.1850490180901696,0.649350649122955,0.17054263287534807
0.0833333298349673,0.5844155859639062,0.25322997224768806
0.12745098059794308,0.5454545473671784,0.22480619888043588
0.12254901940205692,0.740259740350818,0.40568475467345044
0.11151960539942568,0.6233766245606343,0.3720930235114477
0.09068627425257111,0.6363636385950413,0.1627906980152635
0.06862745149485774,0.5454545473671784,0.24289405665818695
0.0833333298349673,0.649350649122955,0.4082687317387844
0.06495097666228133,0.5584415578950919,0.14470284023751245
0.09681372181176709,0.5844155859639062,0.26614986856660594
0.15073529496651528,0.5844155859639062,0.2687338492960225
0.07107842946902632,0.649350649122955,0.11886304759967684
0.21200980204376924,0.519480519298364,0.191214467718433
0.09436274383759849,0.5324675333327711,0.3100775189821926
0.0759803906649125,0.493506494736043,0.11886304759967684
0.09068627425257111,0.5064935052639568,0.32299741530111037
0.09313725222673969,0.5974025964918199,0.22480619888043588
0.18872548767519703,0.6883116877196829,0.15245477876167965
0.1041666662293709,0.6753246771917694,0.1886304906530991
0.19975490167782828,0.7532467543852253,0.26614986856660594
0.1262254889870843,0.5714285719294989,0.18087855212893192
0.07352941269074392,0.6233766245606343,0.1317829439185946
0.11642156659531189,0.6363636385950413,0.14211886317217848
0.09191176586342992,0.6883116877196829,0.2919896648685242
0.10539215784022973,0.6363636385950413,0.32558139603052705
0.09313725222673969,0.519480519298364,0.16537467508059747
0.06372549029897154,0.5454545473671784,0.15245477876167965
0.09558823544845729,0.5584415578950919,0.18087855212893192
0.0759803906649125,0.6363636385950413,0.18087855212893192
0.09681372181176709,0.6883116877196829,0.15503875949109627
0.2794117619277682,0.7922077929819531,0.26356589150127196
0.23651960802320016,0.519480519298364,0.21447028329093468
0.17279411772422865,0.48051948070163597,0.1679586558100141
0.3431372522267397,0.6233766245606343,0.19896640624260029
0.23651960802320016,0.610389610526227,0.18087855212893192
0.15073529496651528,0.610389610526227,0.1317829439185946
0.17401960933508748,0.5844155859639062,0.20155038697201685
0.1237745110129157,0.6233766245606343,0.17571059433418132
0.1311274501829705,0.610389610526227,0.2790697648855237
0.12990195857211168,0.5844155859639062,0.1317829439185946
0.19362744887108324,0.4675324666672289,0.18087855212893192
0.05269607629634032,0.5324675333327711,0.28682170340969093
0.15686274252571125,0.5714285719294989,0.1679586558100141
0.21446078526548684,0.6233766245606343,0.20671834476676745
0.06004902071394416,0.649350649122955,0.3488372079389459
0.24387254719325502,0.5714285719294989,0.12144702832909346
0.13235294179382928,0.5974025964918199,0.1369509017133452
0.13357842815713905,0.7662337684196323,0.15245477876167965
0.13602941137885666,0.6753246771917694,0.18604650992368246
0.14338235054891146,0.649350649122955,0.14987080169634573
0.19362744887108324,0.5584415578950919,0.26614986856660594
0.1041666662293709,0.493506494736043,0.2170542640203513
0.16176470372159746,0.610389610526227,0.17054263287534807
0.11274509701028448,0.7532467543852253,0.2170542640203513
0.17279411772422865,0.8571428561410019,0.2997415997286087
0.15073529496651528,0.7792207789475458,0.17312661360476464
0.16299019533245623,0.740259740350818,0.20930232549618413
0.23529411641234138,0.8571428561410019,0.3178294575063597
0.12009803618033926,0.7922077929819531,0.14728682096692905
0.07475489905405369,0.7272727263164109,0.1627906980152635
0.28676470634537193,0.8311688315786809,0.26614986856660594
0.13848038935302526,0.9090909087721368,0.12144702832909346
0.13235294179382928,0.8311688315786809,0.17312661360476464
0.057598037492226556,0.7012987017540899,0.19896640624260029
0.1311274501829705,0.8181818175442739,0.20413436770143353
0.2769607839535996,0.9350649368409512,0.18604650992368246
0.0833333298349673,0.8961038982442233,0.14211886317217848
0.13480391976799788,0.7792207789475458,0.11627907053434289
0.13970588096388403,0.7142857157884972,0.23255813740460304
0.3700980414278883,0.8831168842098163,0.12403100539442741
0.3713235277911981,0.9090909087721368,0.10852713201017566
0.09436274383759849,0.9350649368409512,0.22480619888043588
0.12499999737622547,0.870129870175409,0.14211886317217848
0.08210784347165753,0.8571428561410019,0.11369508980492626
0.1495098033556565,0.9090909087721368,0.10852713201017566
0.18382352647931083,0.8961038982442233,0.20155038697201685
0.1262254889870843,0.9740259754376792,0.2997415997286087
0.1446078421597703,0.9220779228065441,0.14987080169634573
0.18014705689428345,0.870129870175409,0.30490956118744195
0.12009803618033926,0.8831168842098163,0.10335917055134239
0.17892156528342462,0.9610389614032719,0.12661498612384403
0.19607843209280085,0.9480519473688649,0.22997416033926912
0.1188725498170295,0.9220779228065441,0.2609819107718553
0.13602941137885666,0.9220779228065441,0.3178294575063597
0.09681372181176709,0.8961038982442233,0.1963824291772663
0.13357842815713905,0.8441558456130882,0.12919896685326068
0.1213235277911981,0.8051948070163601,0.14728682096692905
0.06617646827314014,0.8441558456130882,0.14470284023751245
0.15196078132982505,0.9090909087721368,0.1963824291772663
0.11642156659531189,0.9350649368409512,0.19896640624260029
0.16299019533245623,0.8961038982442233,0.25322997224768806
0.13848038935302526,0.8181818175442739,0.24289405665818695
0.22058823282468282,0.870129870175409,0.22997416033926912
0.22303921604640042,0.8571428561410019,0.16020671728584687
0.1078431358143983,0.8441558456130882,0.14987080169634573
0.19730391845611062,0.8961038982442233,0.21188630256151805
0.2794117619277682,0.870129870175409,0.18087855212893192
0.09436274383759849,0.9350649368409512,0.1679586558100141
0.17034313450251104,0.9610389614032719,0.23772609886343635
0.13235294179382928,0.9220779228065441,0.16020671728584687
0.1078431358143983,0.9220779228065441,0.23255813740460304
0.07230392107988512,0.870129870175409,0.21963824108568528
0.08455882144582613,0.9220779228065441,0.3514211886683626
0.1446078421597703,0.9480519473688649,0.25581395297710474
0.06372549029897154,0.9350649368409512,0.2170542640203513
0.1446078421597703,0.7662337684196323,0.40568475467345044
0.20710784084788303,0.8051948070163601,0.3824289391009488
0.09191176586342992,0.8051948070163601,0.20413436770143353
0.12499999737622547,0.7792207789475458,0.1834625328583485
0.21568627162879656,0.8961038982442233,0.23255813740460304
0.18995097928605587,0.9090909087721368,0.20155038697201685
0.1213235277911981,0.8961038982442233,0.1369509017133452
0.12990195857211168,0.8961038982442233,0.21188630256151805
0.14338235054891146,0.8051948070163601,0.12661498612384403
0.17156862611336987,0.7142857157884972,0.14987080169634573
0.24877450838914122,0.6883116877196829,0.2222222218151019
0.3161764682731401,0.7142857157884972,0.1886304906530991
0.2990196067113129,0.6623376631573621,0.1886304906530991
0.22549019402056902,0.7922077929819531,0.10594315128075904
0.22916666360559634,0.740259740350818,0.19379844844784969
0.15563725616240148,0.8571428561410019,0.12919896685326068
0.48774509963405904,0.8311688315786809,0.19896640624260029
0.19485294048194202,0.7662337684196323,0.1679586558100141
0.25980392239177236,0.740259740350818,0.27648578782018973
0.11519607498445308,0.7792207789475458,0.20155038697201685
0.2450980388041138,0.6883116877196829,0.1317829439185946
