PR,MAC,IRI
4.942222222,1.192222222,1.196666667
4.868888889,1.173333333,1.15
4.798888889,1.163333333,1.133333333
4.68,1.162222222,1.002222222
4.567777778,1.157777778,0.982222222
4.597777778,1.147777778,0.973333333
4.528888889,1.145555556,0.937777778
4.563333333,1.142222222,0.948888889
4.591111111,1.132222222,0.933333333
4.625555556,1.12,0.993333333
4.765555556,1.138888889,0.976666667
4.72,1.141111111,0.93
4.84,1.143333333,1.028888889
4.872222222,1.144444444,1.004444444
4.882222222,1.142222222,0.984444444
4.98,1.143333333,0.99
5.051111111,1.142222222,1.021111111
5.043333333,1.145555556,1.077777778
4.978888889,1.148888889,1.021111111
5.071111111,1.153333333,1.091111111
5.131111111,1.156666667,1.064444444
5.018888889,1.153333333,1.043333333
4.924444444,1.156666667,1.018888889
4.813333333,1.162222222,1.074444444
4.79,1.162222222,1.068888889
4.7,1.167777778,1.078888889
4.78,1.168888889,1.052222222
4.825555556,1.166666667,1.054444444
4.622222222,1.16,1.064444444
4.555555556,1.155555556,1.085555556
4.575555556,1.155555556,1.046666667
4.47,1.155555556,1.04
4.652222222,1.17,0.994444444
4.636666667,1.165555556,1.093333333
4.556666667,1.145555556,1.068888889
4.432222222,1.124444444,1.092222222
4.418888889,1.112222222,1.143333333
4.384444444,1.098888889,1.137777778
4.432222222,1.093333333,1.168888889
4.475555556,1.083333333,1.16
4.718888889,1.071111111,1.195555556
4.686666667,1.045555556,1.203333333
4.684444444,1.036666667,1.14
4.791111111,1.043333333,1.233333333
4.856666667,1.043333333,1.313333333
4.886666667,1.036666667,1.472222222
4.943333333,1.048888889,1.452222222
4.923333333,1.054444444,1.425555556
4.985555556,1.063333333,1.46
4.891111111,1.068888889,1.475555556
4.771111111,1.083333333,1.502222222
4.765555556,1.101111111,1.443333333
4.71,1.116666667,1.322222222
4.741111111,1.134444444,1.204444444
4.681111111,1.155555556,1.048888889
4.714444444,1.158888889,1.028888889
4.764444444,1.17,1.025555556
4.696666667,1.175555556,1.004444444
4.714444444,1.184444444,0.942222222
4.742222222,1.183333333,0.913333333
4.69,1.185555556,0.9
4.707777778,1.184444444,0.915555556
4.564444444,1.191111111,0.936666667
4.603333333,1.2,0.901111111
4.525555556,1.186666667,0.982222222
4.441111111,1.175555556,1.011111111
4.372222222,1.172222222,0.981111111
4.396666667,1.157777778,1.066666667
4.297777778,1.15,1.033333333
4.284444444,1.143333333,1.074444444
4.247777778,1.142222222,1.094444444
4.24,1.128888889,1.138888889
4.172222222,1.124444444,1.17
4.32,1.133333333,1.124444444
4.371111111,1.138888889,1.343333333
4.398888889,1.132222222,1.4
4.357777778,1.137777778,1.357777778
4.39,1.141111111,1.411111111
4.386666667,1.136666667,1.387777778
4.5,1.127777778,1.416666667
4.685555556,1.122222222,1.366666667
4.777777778,1.114444444,1.354444444
4.712222222,1.118888889,1.317777778
4.692222222,1.11,1.072222222
4.693333333,1.114444444,1.073333333
4.728888889,1.122222222,1.065555556
4.781111111,1.131111111,1.05
4.877777778,1.135555556,1.041111111
4.812222222,1.143333333,0.984444444
4.708888889,1.153333333,0.965555556
4.61,1.153333333,0.932222222
4.592222222,1.151111111,0.924444444
4.552222222,1.16,0.911111111
4.577777778,1.163333333,0.856666667
4.536666667,1.157777778,0.826666667
4.678888889,1.154444444,0.776666667
4.581111111,1.158888889,0.786666667
4.606666667,1.154444444,0.783333333
4.656666667,1.155555556,0.802222222
4.724444444,1.155555556,0.792222222
4.711111111,1.156666667,0.791111111
4.698888889,1.156666667,0.794444444
4.78,1.156666667,0.808888889
4.958888889,1.164444444,0.821111111
4.753333333,1.164444444,0.853333333
4.723333333,1.163333333,0.977777778
4.703333333,1.172222222,0.958888889
4.607777778,1.176666667,0.913333333
4.518888889,1.177777778,0.907777778
4.556666667,1.178888889,0.936666667
4.653333333,1.183333333,0.942222222
4.561111111,1.19,0.956666667
4.644444444,1.175555556,0.947777778
4.812222222,1.187777778,0.942222222
4.883333333,1.183333333,0.803333333
5.027777778,1.178888889,0.801111111
5.224444444,1.177777778,0.835555556
5.363333333,1.184444444,0.864444444
5.394444444,1.185555556,0.83
5.451111111,1.178888889,0.81
5.388888889,1.167777778,0.792222222
5.073333333,1.175555556,0.807777778
4.998888889,1.167777778,0.816666667
4.936666667,1.17,0.824444444
4.815555556,1.173333333,0.826666667
4.616666667,1.167777778,0.827777778
4.572222222,1.163333333,0.797777778
4.693333333,1.161111111,0.86
4.618888889,1.172222222,0.888888889
4.79,1.19,0.895555556
4.922222222,1.204444444,0.965555556
5.05,1.214444444,1.013333333
5.17,1.223333333,1.031111111
5.218888889,1.237777778,1.053333333
5.33,1.255555556,1.078888889
5.244444444,1.267777778,1.158888889
5.111111111,1.275555556,1.157777778
5.134444444,1.266666667,1.178888889
4.992222222,1.257777778,1.182222222
4.918888889,1.244444444,1.16
4.706666667,1.234444444,1.104444444
4.687777778,1.236666667,1.078888889
4.671111111,1.224444444,1.12
4.563333333,1.208888889,1.174444444
4.654444444,1.194444444,1.164444444
4.608888889,1.198888889,1.127777778
4.66,1.2,1.143333333
4.725555556,1.2,1.133333333
4.708888889,1.202222222,1.126666667
4.925555556,1.204444444,1.106666667
4.808888889,1.206666667,1.16
4.705555556,1.203333333,1.092222222
4.623333333,1.206666667,0.996666667
4.478888889,1.211111111,0.942222222
4.372222222,1.201111111,0.91
4.236666667,1.197777778,0.873333333
4.088888889,1.191111111,0.876666667
4.054444444,1.19,0.848888889
3.84,1.191111111,0.84
3.811111111,1.172222222,0.928888889
3.905555556,1.162222222,0.963333333
3.958888889,1.155555556,1.001111111
4.031111111,1.147777778,0.984444444
4.177777778,1.138888889,1.023333333
4.148888889,1.13,1.074444444
4.148888889,1.12,1.32
4.187777778,1.112222222,1.31
4.311111111,1.102222222,1.37
4.38,1.107777778,1.351111111
4.314444444,1.11,1.33
4.316666667,1.111111111,1.326666667
4.25,1.115555556,1.397777778
4.134444444,1.118888889,1.457777778
4.23,1.124444444,1.432222222
4.357777778,1.133333333,1.225555556
4.313333333,1.127777778,1.201111111
4.217777778,1.121111111,1.175555556
4.173333333,1.111111111,1.067777778
4.251111111,1.112222222,1.078888889
4.395555556,1.114444444,1.084444444
4.473333333,1.118888889,1.06
4.534444444,1.125555556,0.98
4.504444444,1.13,0.937777778
4.417777778,1.127777778,0.908888889
4.56,1.142222222,0.911111111
4.661111111,1.15,0.915555556
4.681111111,1.158888889,0.928888889
4.668888889,1.16,0.953333333
4.673333333,1.167777778,0.916666667
4.677777778,1.168888889,0.932222222
4.69,1.165555556,0.902222222
4.577777778,1.164444444,0.947777778
4.588888889,1.171111111,0.936666667
4.477777778,1.168888889,0.957777778
4.38,1.17,0.971111111
4.393333333,1.173333333,0.941111111
4.294444444,1.172222222,1.023333333
4.267777778,1.163333333,1.047777778
4.212222222,1.161111111,1.044444444
4.233333333,1.164444444,1.051111111
4.335555556,1.17,1.094444444
4.39,1.164444444,1.131111111
4.423333333,1.165555556,1.183333333
4.455555556,1.164444444,1.218888889
4.494444444,1.165555556,1.33
4.516666667,1.174444444,1.265555556
4.508888889,1.168888889,1.278888889
4.638888889,1.168888889,1.294444444
4.55,1.163333333,1.401111111
4.563333333,1.161111111,1.415555556
4.492222222,1.168888889,1.445555556
4.497777778,1.17,1.386666667
4.551111111,1.171111111,1.358888889
4.538888889,1.174444444,1.264444444
4.692222222,1.172222222,1.243333333
4.681111111,1.185555556,1.192222222
4.632222222,1.192222222,1.143333333
4.732222222,1.2,1.12
4.648888889,1.197777778,1.062222222
4.825555556,1.191111111,1.004444444
4.852222222,1.186666667,1.008888889
4.865555556,1.186666667,1.096666667
4.938888889,1.185555556,1.115555556
4.891111111,1.18,1.232222222
4.886666667,1.176666667,1.313333333
4.972222222,1.17,1.31
4.904444444,1.171111111,1.242222222
4.873333333,1.176666667,1.221111111
4.747777778,1.176666667,1.22
4.695555556,1.178888889,1.235555556
4.665555556,1.178888889,1.207777778
4.592222222,1.177777778,1.193333333
4.485555556,1.188888889,1.042222222
4.454444444,1.198888889,0.986666667
4.532222222,1.204444444,0.991111111
4.552222222,1.203333333,0.997777778
4.625555556,1.202222222,1.006666667
4.598888889,1.206666667,1.097777778
4.647777778,1.207777778,1.071111111
4.533333333,1.211111111,0.986666667
4.568888889,1.208888889,1.021111111
4.601111111,1.205555556,1.025555556
4.538888889,1.203333333,1.014444444
4.311111111,1.202222222,0.962222222
4.295555556,1.198888889,0.96
4.227777778,1.201111111,0.961111111
4.115555556,1.201111111,0.877777778
4.111111111,1.206666667,0.9
4.12,1.212222222,0.884444444
3.947777778,1.22,0.846666667
4.027777778,1.221111111,0.873333333
4.11,1.222222222,0.897777778
4.122222222,1.226666667,0.922222222
4.435555556,1.226666667,1.07
4.498888889,1.215555556,1.052222222
4.558888889,1.216666667,1.017777778
4.497777778,1.21,1.006666667
4.631111111,1.203333333,1.022222222
4.838888889,1.202222222,1.024444444
4.83,1.204444444,1.015555556
4.846666667,1.202222222,1.02
4.82,1.198888889,1.045555556
4.496666667,1.201111111,0.927777778
4.514444444,1.212222222,0.918888889
4.473333333,1.211111111,0.974444444
4.648888889,1.22,1.012222222
4.561111111,1.222222222,1.034444444
4.543333333,1.225555556,1.058888889
4.434444444,1.227777778,1.066666667
4.305555556,1.22,1.091111111
4.317777778,1.211111111,1.112222222
4.408888889,1.205555556,1.121111111
4.44,1.201111111,1.15
4.681111111,1.201111111,1.185555556
4.65,1.195555556,1.134444444
4.647777778,1.195555556,1.114444444
4.578888889,1.188888889,1.07
4.574444444,1.181111111,1.121111111
4.58,1.182222222,1.053333333
4.486666667,1.182222222,1.054444444
4.367777778,1.185555556,0.98
4.353333333,1.185555556,0.96
4.236666667,1.184444444,0.874444444
4.051111111,1.183333333,0.883333333
4.163333333,1.184444444,0.878888889
4.162222222,1.173333333,0.893333333
4.121111111,1.172222222,0.822222222
4.154444444,1.174444444,0.83
4.378888889,1.184444444,0.813333333
4.446666667,1.187777778,0.866666667
4.43,1.191111111,0.868888889
4.491111111,1.191111111,0.916666667
4.518888889,1.192222222,0.911111111
4.633333333,1.193333333,0.937777778
4.597777778,1.203333333,0.953333333
4.714444444,1.201111111,0.987777778
4.977777778,1.201111111,1.018888889
4.955555556,1.193333333,1.018888889
4.92,1.192222222,1.025555556
5.038888889,1.191111111,1.02
4.938888889,1.193333333,1.025555556
5.013333333,1.194444444,1.093333333
4.662222222,1.202222222,1.157777778
4.692222222,1.203333333,1.187777778
4.817777778,1.215555556,1.18
4.648888889,1.22,1.186666667
4.648888889,1.231111111,1.207777778
4.644444444,1.233333333,1.242222222
4.483333333,1.241111111,1.256666667
4.533333333,1.235555556,1.285555556
4.576666667,1.242222222,1.238888889
4.606666667,1.237777778,1.142222222
4.513333333,1.237777778,1.1
4.124444444,1.232222222,1.117777778
3.863333333,1.222222222,1.091111111
3.727777778,1.215555556,1.036666667
3.571111111,1.211111111,0.961111111
3.566666667,1.2,0.978888889
3.43,1.2,0.947777778
3.185555556,1.184444444,0.951111111
3.124444444,1.175555556,0.996666667
3.133333333,1.168888889,1.044444444
3.266666667,1.156666667,1.082222222
3.375555556,1.151111111,1.06
3.451111111,1.144444444,1.264444444
3.56,1.151111111,1.283333333
3.472222222,1.152222222,1.252222222
3.507777778,1.145555556,1.221111111
3.73,1.146666667,1.24
3.785555556,1.141111111,1.267777778
3.72,1.141111111,1.321111111
3.772222222,1.141111111,1.283333333
3.883333333,1.147777778,1.298888889
3.78,1.147777778,1.111111111
3.927777778,1.136666667,1.092222222
4.032222222,1.134444444,1.081111111
4.162222222,1.143333333,1.053333333
4.194444444,1.14,1.018888889
4.375555556,1.135555556,0.946666667
4.573333333,1.13,0.833333333
4.607777778,1.123333333,0.767777778
4.643333333,1.128888889,0.851111111
4.728888889,1.126666667,0.848888889
4.516666667,1.127777778,0.844444444
4.537777778,1.124444444,0.904444444
4.463333333,1.126666667,0.923333333
4.433333333,1.133333333,0.941111111
4.234444444,1.143333333,0.95
4.267777778,1.152222222,1.018888889
4.265555556,1.161111111,1.047777778
4.202222222,1.16,1.014444444
4.126666667,1.165555556,1.061111111
4.203333333,1.161111111,1.064444444
4.136666667,1.157777778,1.004444444
4.197777778,1.146666667,1.028888889
4.065555556,1.144444444,1.051111111
4.256666667,1.138888889,1.045555556
4.192222222,1.15,1.047777778
4.184444444,1.154444444,1.048888889
4.15,1.15,0.992222222
4.226666667,1.148888889,1.02
4.277777778,1.156666667,1.011111111
4.49,1.164444444,1.034444444
4.466666667,1.171111111,1.017777778
4.563333333,1.177777778,0.986666667
4.538888889,1.187777778,0.993333333
4.536666667,1.173333333,0.95
4.662222222,1.178888889,0.977777778
4.785555556,1.186666667,0.985555556
4.778888889,1.195555556,0.933333333
4.957777778,1.206666667,0.994444444
4.911111111,1.21,0.975555556
4.913333333,1.217777778,1.023333333
4.936666667,1.204444444,1.05
4.978888889,1.205555556,1.031111111
5.144444444,1.217777778,1.03
5.115555556,1.221111111,0.993333333
4.986666667,1.221111111,1.04
5.108888889,1.212222222,0.994444444
5.07,1.202222222,0.981111111
5.111111111,1.203333333,1.017777778
5.033333333,1.204444444,1.005555556
4.993333333,1.216666667,1.004444444
4.932222222,1.213333333,1.061111111
4.728888889,1.204444444,1.106666667
4.796666667,1.193333333,1.117777778
5.064444444,1.185555556,1.091111111
4.884444444,1.181111111,1.111111111
4.927777778,1.177777778,1.124444444
4.816666667,1.176666667,1.165555556
4.854444444,1.127777778,1.311111111
4.975555556,1.124444444,1.753333333
4.782222222,1.104444444,1.857777778
4.717777778,1.081111111,1.792222222
4.425555556,1.065555556,1.78
4.021111111,1.036666667,1.791111111
3.927777778,1.008888889,1.81
3.496666667,0.978888889,1.776666667
3.188888889,0.946666667,1.694444444
2.928888889,0.952222222,1.525555556
2.514444444,0.914444444,1.036666667
2.382222222,0.895555556,0.897777778
2.225555556,0.885555556,0.88
2.081111111,0.856666667,0.865555556
1.981111111,0.836666667,0.813333333
1.863333333,0.818888889,0.783333333
1.845555556,0.807777778,0.792222222
1.85,0.79,0.826666667
1.841111111,0.773333333,0.797777778
2.207777778,0.76,0.857777778
2.203333333,0.747777778,0.856666667
2.172222222,0.74,0.894444444
2.094444444,0.73,0.895555556
2.058888889,0.722222222,0.907777778
2.025555556,0.717777778,0.921111111
2.005555556,0.713333333,0.897777778
1.958888889,0.716666667,0.937777778
1.924444444,0.727777778,0.994444444
1.533333333,0.737777778,0.947777778
1.587777778,0.75,1.007777778
1.777777778,0.75,1.051111111
2.033333333,0.766666667,1.115555556
2.094444444,0.785555556,1.13
2.162222222,0.803333333,1.141111111
2.185555556,0.806666667,1.186666667
2.311111111,0.803333333,1.203333333
2.421111111,0.798888889,1.193333333
2.458888889,0.797777778,1.26
2.4,0.786666667,1.254444444
2.236666667,0.788888889,1.272222222
1.988888889,0.778888889,1.323333333
1.936666667,0.768888889,1.294444444
1.9,0.768888889,1.311111111
1.96,0.778888889,1.297777778
1.864444444,0.782222222,1.197777778
1.782222222,0.783333333,1.151111111
1.808888889,0.804444444,1.125555556
1.877777778,0.821111111,1.106666667
1.908888889,0.816666667,1.047777778
2.03,0.83,1.01
2.122222222,0.843333333,1.057777778
2.167777778,0.846666667,1.036666667
2.105555556,0.844444444,1.038888889
2.143333333,0.854444444,1.105555556
2.245555556,0.868888889,1.143333333
2.206666667,0.856666667,1.158888889
2.144444444,0.843333333,1.111111111
2.078888889,0.841111111,1.073333333
2.067777778,0.856666667,1.053333333
2.016666667,0.856666667,1.026666667
1.942222222,0.852222222,1.084444444
1.874444444,0.844444444,1.077777778
1.861111111,0.84,1.052222222
1.773333333,0.835555556,1.051111111
1.834444444,0.827777778,1.015555556
1.864444444,0.828888889,1.102222222
1.831111111,0.836666667,1.135555556
1.884444444,0.828888889,1.114444444
1.836666667,0.83,1.12
1.866666667,0.835555556,1.052222222
2,0.833333333,1.034444444
2.387777778,0.837777778,1.005555556
2.435555556,0.842222222,0.994444444
2.555555556,0.846666667,1.022222222
2.59,0.851111111,0.931111111
2.642222222,0.851111111,0.96
2.552222222,0.844444444,0.925555556
2.575555556,0.838888889,0.933333333
2.568888889,0.832222222,0.947777778
2.508888889,0.84,0.994444444
2.317777778,0.844444444,1.024444444
2.37,0.838888889,0.993333333
2.242222222,0.826666667,0.905555556
2.258888889,0.816666667,0.918888889
2.291111111,0.816666667,0.876666667
2.293333333,0.812222222,0.903333333
2.294444444,0.811111111,0.948888889
2.401111111,0.813333333,1.008888889
2.576666667,0.818888889,0.984444444
2.441111111,0.806666667,0.971111111
2.357777778,0.802222222,0.955555556
2.36,0.811111111,0.988888889
2.367777778,0.837777778,1.017777778
2.302222222,0.84,0.964444444
2.281111111,0.84,0.933333333
2.333333333,0.853333333,0.932222222
2.231111111,0.858888889,0.873333333
2.045555556,0.85,0.855555556
1.958888889,0.848888889,0.85
1.966666667,0.865555556,0.878888889
1.971111111,0.866666667,0.878888889
1.906666667,0.847777778,0.858888889
1.954444444,0.836666667,0.897777778
2.546666667,0.846666667,1.046666667
2.573333333,0.837777778,1.082222222
2.555555556,0.825555556,1.1
2.594444444,0.838888889,1.082222222
2.645555556,0.838888889,1.063333333
2.634444444,0.817777778,1.074444444
2.608888889,0.818888889,1.102222222
2.608888889,0.823333333,1.085555556
2.543333333,0.828888889,1.078888889
1.954444444,0.817777778,0.936666667
1.935555556,0.811111111,0.847777778
2.018888889,0.817777778,0.838888889
1.987777778,0.827777778,0.837777778
2.003333333,0.835555556,0.894444444
2.076666667,0.844444444,0.855555556
2.147777778,0.843333333,0.827777778
2.168888889,0.845555556,0.827777778
2.271111111,0.846666667,0.828888889
2.308888889,0.842222222,0.863333333
2.401111111,0.852222222,0.91
2.445555556,0.865555556,0.912222222
2.486666667,0.842222222,0.916666667
2.498888889,0.833333333,0.877777778
2.397777778,0.833333333,0.89
2.338888889,0.842222222,0.893333333
2.402222222,0.84,0.872222222
2.478888889,0.846666667,0.917777778
2.582222222,0.852222222,0.863333333
2.548888889,0.854444444,0.84
2.566666667,0.848888889,0.831111111
2.641111111,0.86,0.825555556
2.666666667,0.867777778,0.773333333
2.795555556,0.88,0.844444444
2.995555556,0.891111111,0.865555556
2.968888889,0.901111111,0.914444444
2.838888889,0.888888889,0.905555556
2.71,0.875555556,0.896666667
2.7,0.862222222,0.868888889
2.734444444,0.844444444,0.882222222
2.617777778,0.818888889,0.903333333
2.562222222,0.795555556,0.952222222
2.52,0.777777778,0.954444444
2.302222222,0.754444444,1.086666667
2.221111111,0.732222222,1.115555556
2.325555556,0.733333333,1.242222222
2.465555556,0.754444444,1.323333333
2.398888889,0.757777778,1.35
2.235555556,0.748888889,1.33
2.226666667,0.75,1.284444444
2.195555556,0.762222222,1.313333333
2.125555556,0.762222222,1.285555556
2.076666667,0.76,1.11
2.106666667,0.758888889,1.05
1.965555556,0.761111111,0.911111111
1.945555556,0.748888889,0.951111111
1.996666667,0.75,0.921111111
2.077777778,0.773333333,0.907777778
2.174444444,0.79,0.94
2.387777778,0.808888889,0.94
2.534444444,0.82,0.886666667
2.553333333,0.823333333,0.9
2.576666667,0.834444444,0.906666667
2.717777778,0.841111111,0.935555556
2.61,0.848888889,0.883333333
2.493333333,0.853333333,0.887777778
2.441111111,0.836666667,0.892222222
2.428888889,0.831111111,0.877777778
2.323333333,0.825555556,0.837777778
2.41,0.823333333,0.907777778
2.584444444,0.836666667,0.948888889
2.645555556,0.844444444,1.024444444
2.827777778,0.852222222,1.091111111
2.935555556,0.871111111,1.172222222
3.11,0.882222222,1.272222222
3.225555556,0.916666667,1.327777778
3.386666667,0.944444444,1.465555556
3.581111111,0.951111111,1.533333333
3.484444444,0.957777778,1.486666667
3.506666667,0.965555556,1.51
3.745555556,0.965555556,1.522222222
3.487777778,0.956666667,1.496666667
3.472222222,0.951111111,1.41
3.665555556,0.95,1.408888889
3.596666667,0.931111111,1.394444444
3.367777778,0.904444444,1.26
3.108888889,0.893333333,1.242222222
3.17,0.895555556,1.351111111
3.132222222,0.876666667,1.296666667
3.234444444,0.865555556,1.381111111
3.347777778,0.863333333,1.376666667
3.27,0.854444444,1.442222222
2.96,0.838888889,1.394444444
2.896666667,0.827777778,1.33
2.958888889,0.832222222,1.364444444
3.071111111,0.831111111,1.382222222
2.985555556,0.815555556,1.47
2.877777778,0.817777778,1.456666667
2.523333333,0.824444444,1.304444444
2.493333333,0.831111111,1.235555556
2.494444444,0.842222222,1.224444444
2.561111111,0.846666667,1.175555556
2.767777778,0.865555556,1.258888889
2.728888889,0.872222222,1.25
2.72,0.882222222,1.191111111
2.677777778,0.881111111,1.098888889
2.735555556,0.885555556,1.092222222
2.761111111,0.901111111,1.128888889
2.753333333,0.893333333,1.158888889
2.675555556,0.871111111,1.048888889
2.617777778,0.866666667,1.091111111
2.437777778,0.863333333,1.132222222
2.394444444,0.86,1.16
2.305555556,0.85,1.173333333
2.278888889,0.85,1.07
2.218888889,0.853333333,1.18
2.212222222,0.833333333,1.14
2.106666667,0.828888889,1.097777778
2.151111111,0.837777778,1.154444444
2.284444444,0.852222222,1.214444444
2.305555556,0.852222222,1.162222222
2.363333333,0.852222222,1.134444444
2.341111111,0.852222222,1.17
2.418888889,0.872222222,1.181111111
2.405555556,0.87,1.103333333
2.463333333,0.866666667,1.143333333
2.59,0.857777778,1.138888889
2.816666667,0.867777778,1.161111111
2.841111111,0.857777778,1.077777778
2.868888889,0.846666667,1.04
2.853333333,0.842222222,1.027777778
2.968888889,0.862222222,1.034444444
2.937777778,0.843333333,1.074444444
3.03,0.825555556,1.085555556
2.947777778,0.826666667,1.041111111
3.153333333,0.847777778,1.111111111
2.87,0.832222222,1.09
2.69,0.827777778,1.105555556
2.621111111,0.836666667,1.133333333
2.575555556,0.845555556,1.166666667
2.547777778,0.826666667,1.086666667
2.471111111,0.824444444,1.03
2.416666667,0.843333333,0.991111111
2.344444444,0.847777778,1.036666667
2.018888889,0.836666667,1.007777778
2.133333333,0.835555556,0.991111111
2.12,0.843333333,1.048888889
2.107777778,0.845555556,1.052222222
2.1,0.833333333,1.021111111
1.975555556,0.822222222,1.084444444
1.932222222,0.826666667,1.074444444
1.87,0.83,1.077777778
1.825555556,0.837777778,1.056666667
1.826666667,0.842222222,1.008888889
1.756666667,0.848888889,1.084444444
1.954444444,0.851111111,1.135555556
2.091111111,0.845555556,1.09
2.293333333,0.85,1.157777778
2.753333333,0.864444444,1.152222222
2.93,0.872222222,1.384444444
2.922222222,0.866666667,1.528888889
2.976666667,0.855555556,1.512222222
3.033333333,0.861111111,1.552222222
3.11,0.876666667,1.534444444
2.962222222,0.874444444,1.431111111
2.827777778,0.866666667,1.434444444
2.755555556,0.872222222,1.34
2.337777778,0.873333333,1.303333333
2.27,0.863333333,1.073333333
2.331111111,0.852222222,0.923333333
2.453333333,0.85,0.893333333
2.471111111,0.854444444,0.893333333
2.396666667,0.84,0.823333333
2.344444444,0.836666667,0.794444444
2.336666667,0.841111111,0.82
2.287777778,0.842222222,0.892222222
3.493333333,0.848888889,1.024444444
3.704444444,0.856666667,1.052222222
3.781111111,0.861111111,1.072222222
3.846666667,0.882222222,1.103333333
3.875555556,0.881111111,1.093333333
4.017777778,0.876666667,1.06
4.205555556,0.882222222,1.043333333
4.332222222,0.91,1.083333333
4.375555556,0.905555556,1.02
3.173333333,0.894444444,0.9
2.988888889,0.896666667,0.928888889
3.155555556,0.922222222,0.961111111
3.134444444,0.92,0.974444444
3.122222222,0.912222222,0.95
3.211111111,0.92,0.97
3.312222222,0.921111111,1
3.361111111,0.902222222,0.925555556
3.424444444,0.907777778,1.013333333
3.501111111,0.908888889,1.044444444
3.49,0.904444444,0.964444444
3.453333333,0.897777778,0.961111111
3.381111111,0.89,0.938888889
3.287777778,0.891111111,0.956666667
3.063333333,0.886666667,1.006666667
2.864444444,0.887777778,0.983333333
2.761111111,0.887777778,1.016666667
2.696666667,0.883333333,0.936666667
2.655555556,0.882222222,0.891111111
2.68,0.887777778,0.99
2.496666667,0.881111111,0.948888889
2.491111111,0.882222222,1.003333333
2.531111111,0.888888889,1.001111111
2.594444444,0.891111111,1.02
2.661111111,0.893333333,1.07
2.697777778,0.894444444,1.095555556
2.596666667,0.892222222,1.124444444
2.598888889,0.897777778,1.137777778
2.666666667,0.91,1.096666667
2.64,0.905555556,1.151111111
2.78,0.911111111,1.108888889
2.886666667,0.922222222,1.093333333
3.002222222,0.942222222,1.071111111
3.071111111,0.941111111,1.047777778
3.056666667,0.938888889,1.01
3.111111111,0.947777778,1.013333333
3.071111111,0.956666667,1.017777778
2.89,0.945555556,0.996666667
2.921111111,0.938888889,0.944444444
2.946666667,0.933333333,0.906666667
2.853333333,0.93,0.898888889
2.858888889,0.921111111,0.857777778
2.772222222,0.922222222,0.802222222
2.763333333,0.925555556,0.793333333
2.792222222,0.914444444,0.741111111
2.844444444,0.914444444,0.738888889
2.907777778,0.91,0.754444444
2.894444444,0.91,0.783333333
2.632222222,0.906666667,0.767777778
2.696666667,0.9,0.795555556
2.677777778,0.904444444,0.835555556
2.613333333,0.904444444,0.872222222
2.582222222,0.905555556,0.884444444
2.543333333,0.911111111,0.89
2.526666667,0.898888889,0.948888889
2.56,0.91,0.935555556
2.635555556,0.914444444,0.886666667
2.703333333,0.913333333,0.953333333
2.585555556,0.906666667,0.927777778
2.466666667,0.908888889,0.904444444
2.496666667,0.912222222,0.903333333
2.495555556,0.906666667,0.888888889
2.553333333,0.905555556,0.911111111
2.501111111,0.898888889,0.855555556
2.447777778,0.895555556,0.856666667
2.513333333,0.904444444,0.92
2.605555556,0.905555556,0.891111111
2.64,0.908888889,0.944444444
2.668888889,0.893333333,0.978888889
2.632222222,0.894444444,1.082222222
2.683333333,0.896666667,1.19
2.583333333,0.902222222,1.214444444
2.538888889,0.911111111,1.196666667
2.506666667,0.9,1.19
2.27,0.898888889,1.171111111
2.106666667,0.905555556,1.222222222
2.09,0.914444444,1.24
2.056666667,0.916666667,1.205555556
2.051111111,0.914444444,1.143333333
2.032222222,0.917777778,1.063333333
2.04,0.915555556,1.076666667
2.188888889,0.926666667,1.098888889
2.218888889,0.926666667,1.1
2.705555556,0.93,1.116666667
2.761111111,0.936666667,1.065555556
2.711111111,0.923333333,1.017777778
2.668888889,0.914444444,0.995555556
2.832222222,0.932222222,1.091111111
2.864444444,0.932222222,1.15
2.971111111,0.934444444,1.098888889
2.833333333,0.917777778,1.052222222
2.791111111,0.923333333,1.053333333
2.292222222,0.917777778,1.032222222
2.247777778,0.906666667,1.04
2.251111111,0.913333333,1.027777778
2.265555556,0.941111111,1.057777778
2.006666667,0.921111111,0.887777778
1.896666667,0.926666667,0.807777778
1.87,0.927777778,0.836666667
1.923333333,0.945555556,0.861111111
1.965555556,0.948888889,0.846666667
2.032222222,0.948888889,0.798888889
2.107777778,0.956666667,0.823333333
2.307777778,0.964444444,0.873333333
2.345555556,0.951111111,0.872222222
2.525555556,0.95,0.908888889
2.624444444,0.948888889,0.877777778
3.023333333,0.966666667,0.896666667
3.18,0.966666667,0.934444444
3.26,0.97,0.964444444
3.352222222,0.968888889,0.986666667
3.321111111,0.975555556,0.974444444
3.281111111,0.971111111,0.935555556
3.381111111,0.966666667,0.922222222
3.37,0.974444444,0.931111111
3.423333333,0.985555556,0.991111111
3.116666667,0.964444444,0.951111111
2.974444444,0.951111111,0.95
2.865555556,0.952222222,0.985555556
2.838888889,0.963333333,1.013333333
2.893333333,0.948888889,0.971111111
2.812222222,0.946666667,0.961111111
2.762222222,0.961111111,0.964444444
2.688888889,0.963333333,1.021111111
2.58,0.948888889,0.974444444
2.414444444,0.956666667,0.943333333
2.5,0.973333333,0.916666667
2.518888889,0.966666667,0.911111111
2.483333333,0.956666667,0.911111111
2.457777778,0.968888889,0.928888889
2.673333333,0.985555556,0.96
