Modelid,loss,val_loss,retrain_loss,retrain_val_loss
2405,0.010812599211931229,0.1361665576696396,0.010776656679809093,0.1651894748210907
2407,0.013895976357161999,0.09266330301761627,0.012107154354453087,0.07099800556898117
2409,0.03482333943247795,0.060862183570861816,0.030726604163646698,0.06582363694906235
2411,0.0567060187458992,0.07835559546947479,0.060735028237104416,0.06966755539178848
2413,0.055245984345674515,0.05254470556974411,0.05908507481217384,0.05903485417366028
2415,0.04016612470149994,0.0770435482263565,0.040248870849609375,0.08603812009096146
2417,0.08434966206550598,0.11220814287662506,0.07947439700365067,0.10534340143203735
2419,0.06202348321676254,0.07898590713739395,0.06170494854450226,0.08307623118162155
2421,0.039661675691604614,0.10032886266708374,0.04101809114217758,0.08556884527206421
2423,0.020648347213864326,0.05553843453526497,0.021108316257596016,0.03853699937462807
2433,0.01467236690223217,0.06719016283750534,0.014774338342249393,0.06668650358915329
2440,0.04268350824713707,0.07627294957637787,0.037752386182546616,0.06581690907478333
2441,0.0590374618768692,0.10176341980695724,0.0789550244808197,0.09237252175807953
2442,0.05972335487604141,0.0810389518737793,0.058726418763399124,0.09494835138320923
2443,0.08464113622903824,0.1061038076877594,0.06138429418206215,0.12890832126140594
2444,0.035998329520225525,0.10222170501947403,0.05267181620001793,0.11124185472726822
2445,0.030204804614186287,0.11138194799423218,0.07248394191265106,0.09196727722883224
2446,0.033552080392837524,0.1730017215013504,0.0742032453417778,0.16590559482574463
2447,0.03936199098825455,0.13458603620529175,0.03534587845206261,0.1265615075826645
2448,0.07805516570806503,0.14637617766857147,0.07470478117465973,0.15194860100746155
2449,0.048073094338178635,0.08754518628120422,0.04747333377599716,0.0836707353591919
2450,0.041758596897125244,0.10280557721853256,0.04199783131480217,0.08309900015592575
2569,0.05962829291820526,0.050676293671131134,0.05950266122817993,0.03067540004849434
2581,0.020892279222607613,0.08477643877267838,0.021042056381702423,0.04924016818404198
2583,0.011655964888632298,0.05062348395586014,0.012069078162312508,0.03272295743227005
2600,0.022421594709157944,0.0502704381942749,0.028249545022845268,0.027555808424949646
2604,0.026885109022259712,0.06048993021249771,0.03538720682263374,0.049388494342565536
2605,0.03543110564351082,0.05937553197145462,0.03629571199417114,0.05041750892996788
2606,0.08063329011201859,0.17575763165950775,0.06523348391056061,0.15393231809139252
2607,0.07291179895401001,0.15305031836032867,0.062114983797073364,0.1545007973909378
2608,0.07470173388719559,0.2599756121635437,0.06808760017156601,0.22049583494663239
2609,0.056890979409217834,0.14322002232074738,0.057306353002786636,0.1345401406288147
2610,0.06294059753417969,0.20748400688171387,0.07058602571487427,0.19618481397628784
2611,0.05882026255130768,0.23563197255134583,0.058027416467666626,0.15666082501411438
2612,0.053871918469667435,0.2390124350786209,0.05662640184164047,0.17841656506061554
2613,0.05544126406311989,0.1874092072248459,0.05450822785496712,0.19530589878559113
3100,0.10041312873363495,0.44453731179237366,0.10345037281513214,0.4005742371082306
3101,0.08113384246826172,0.3088027834892273,0.08385630697011948,0.30257442593574524
3102,0.11554336547851562,0.49886322021484375,0.12669524550437927,0.4325742721557617
3103,0.1260581761598587,0.45582064986228943,0.12723799049854279,0.4559709429740906
3104,0.15625442564487457,0.4563831090927124,0.161712646484375,0.33979150652885437
3105,0.12794993817806244,0.44820618629455566,0.12766292691230774,0.30561938881874084
3106,0.18191573023796082,0.27238255739212036,0.19297510385513306,0.2576141059398651
3107,0.16084781289100647,0.4863680601119995,0.17114944756031036,0.2565027177333832
3108,0.1963258534669876,0.541008472442627,0.18955139815807343,0.23582597076892853
3109,0.17769929766654968,0.2334514856338501,0.186395063996315,0.2291419357061386
3110,0.18809226155281067,0.209050253033638,0.19444097578525543,0.22968752682209015
3111,0.1509319543838501,0.31940752267837524,0.15516293048858643,0.22874760627746582
3112,0.16473332047462463,0.23654071986675262,0.17303961515426636,0.2226453274488449
3113,0.15566083788871765,0.20745937526226044,0.15993370115756989,0.19827626645565033
3114,0.17855677008628845,0.3214544951915741,0.1979677975177765,0.1875336617231369
3115,0.1783907413482666,0.28999876976013184,0.1769547462463379,0.2222069650888443
3116,0.1379307508468628,0.18313910067081451,0.15387490391731262,0.17167335748672485
3117,0.1449514478445053,0.18413101136684418,0.14339624345302582,0.19292879104614258
3118,0.15345969796180725,0.23513656854629517,0.1410030871629715,0.21647998690605164
3119,0.15317460894584656,0.2821108102798462,0.14347930252552032,0.20909130573272705
3120,0.1351604163646698,0.21010708808898926,0.12753351032733917,0.21398641169071198
3121,0.13821817934513092,0.2343294471502304,0.14902308583259583,0.2121814787387848
3122,0.12709595263004303,0.25476309657096863,0.1227334663271904,0.19536514580249786
3123,0.137638121843338,0.14737626910209656,0.14993135631084442,0.15517346560955048
3124,0.14586703479290009,0.27532073855400085,0.15758532285690308,0.23540225625038147
3125,0.15883657336235046,0.1936306208372116,0.1646023690700531,0.16648416221141815
3126,0.16373339295387268,0.24226152896881104,0.1514357030391693,0.21552714705467224
3127,0.11941544711589813,0.16328205168247223,0.13841451704502106,0.16704627871513367
3128,0.1641901135444641,0.2687950134277344,0.1607135534286499,0.2755368947982788
3129,0.12633563578128815,0.2500293552875519,0.13445088267326355,0.15017442405223846
3130,0.15438182651996613,0.25316306948661804,0.15511885285377502,0.2428198903799057
3131,0.13482250273227692,0.15057425200939178,0.1194523423910141,0.1565200835466385
3132,0.16038210690021515,0.173552006483078,0.16604985296726227,0.15858431160449982
3133,0.15022042393684387,0.18735744059085846,0.15912307798862457,0.18260987102985382
3134,0.17777742445468903,0.40100595355033875,0.17722229659557343,0.21310380101203918
3135,0.1514013558626175,0.25816380977630615,0.1605839878320694,0.20776960253715515
3136,0.18680597841739655,0.24116285145282745,0.18522928655147552,0.22454075515270233
3137,0.16437099874019623,0.18759168684482574,0.15904749929904938,0.1871156543493271
3138,0.1714266538619995,0.25172582268714905,0.1945357620716095,0.24653062224388123
3139,0.1687556654214859,0.20822694897651672,0.15273936092853546,0.21015433967113495
3140,0.1580742746591568,0.25057142972946167,0.16052895784378052,0.24294637143611908
3141,0.14723820984363556,0.1973446160554886,0.15556477010250092,0.191795215010643
3142,0.15849943459033966,0.2198861986398697,0.17146986722946167,0.2199396938085556
3143,0.17050981521606445,0.3036915063858032,0.1697448045015335,0.21835139393806458
3144,0.16201665997505188,0.2670934200286865,0.18150830268859863,0.23968762159347534
3145,0.1719294935464859,0.2706893980503082,0.1832646131515503,0.25583362579345703
3146,0.19951726496219635,0.2950289249420166,0.19306261837482452,0.25759437680244446
3147,0.1659897118806839,0.2362166941165924,0.1661822348833084,0.23834934830665588
3148,0.16847382485866547,0.3345371186733246,0.16772207617759705,0.23115886747837067
3149,0.15167540311813354,0.22848674654960632,0.17059415578842163,0.20776665210723877
3150,0.1798197627067566,0.24295035004615784,0.17716309428215027,0.2289784550666809
3151,0.15807177126407623,0.29780158400535583,0.15808022022247314,0.1899673044681549
3152,0.1656782478094101,0.2132820188999176,0.1672290861606598,0.20939472317695618
3153,0.16741620004177094,0.18893861770629883,0.15110230445861816,0.1766980141401291
3154,0.17352962493896484,0.26046767830848694,0.16002535820007324,0.2360660284757614
3155,0.1343148797750473,0.21329902112483978,0.15429098904132843,0.16989029943943024
3156,0.16545015573501587,0.18716613948345184,0.16853120923042297,0.1886456459760666
3157,0.13728922605514526,0.12058748304843903,0.1367861032485962,0.0697920098900795
3158,0.09866958111524582,0.18585292994976044,0.1743006408214569,0.14952793717384338
3160,0.1486210972070694,0.11384792625904083,0.1666414886713028,0.11099395900964737
3162,0.09448634088039398,0.09741316735744476,0.10017826408147812,0.08676048368215561
3184,0.11564748734235764,0.2793724834918976,0.10816127806901932,0.2994979918003082
3186,0.09111883491277695,0.31758686900138855,0.10204418003559113,0.2551286518573761
3188,0.038523294031620026,0.06616044789552689,0.03945617377758026,0.0648522824048996
