Modelid,loss,val_loss,retrain_loss,retrain_val_loss
401,0.03478414937853813,0.09976626932621002,0.03454075753688812,0.10669922828674316
406,0.036998309195041656,0.07684289664030075,0.03614119812846184,0.06388449668884277
411,0.04069586470723152,0.07185748964548111,0.039201769977808,0.06426387280225754
486,0.049307167530059814,0.08641666173934937,0.05074925720691681,0.0713702067732811
491,0.04913143068552017,0.07770330458879471,0.05092077702283859,0.057232897728681564
560,0.009345559403300285,0.06951528787612915,0.009763207286596298,0.04282410442829132
561,0.04074762016534805,0.09421741217374802,0.040445175021886826,0.07987008988857269
562,0.00807028915733099,0.056119345128536224,0.007742895279079676,0.0560113862156868
566,0.051173992455005646,0.07849759608507156,0.0542750284075737,0.07504391670227051
571,0.054440196603536606,0.09507744759321213,0.05428159609436989,0.10415966808795929
576,0.040971916168928146,0.10931731015443802,0.04296175017952919,0.08522582054138184
641,0.028951920568943024,0.07837896049022675,0.028995348140597343,0.07307125627994537
646,0.04809092730283737,0.09247808158397675,0.046746693551540375,0.0986236110329628
649,0.03068537451326847,0.056028030812740326,0.032003480941057205,0.06227320432662964
651,0.053035758435726166,0.099786676466465,0.053768400102853775,0.0874854177236557
656,0.04128562659025192,0.08236212283372879,0.040949076414108276,0.07420628517866135
726,0.03316252678632736,0.0663081705570221,0.03089967370033264,0.06530521810054779
729,0.029708078131079674,0.06842225790023804,0.028542503714561462,0.058923035860061646
731,0.02720802091062069,0.052205584943294525,0.026921948418021202,0.04066428542137146
736,0.048808351159095764,0.07655372470617294,0.04691145196557045,0.06887852400541306
