Modelid,loss,val_loss,retrain_loss,retrain_val_loss
802,0.025913609191775322,0.09153252840042114,0.025222882628440857,0.08168070018291473
807,0.04819456860423088,0.0745745450258255,0.04464116320014,0.07187333703041077
812,0.054887302219867706,0.07930789142847061,0.05525125935673714,0.06436623632907867
817,0.030044088140130043,0.058355387300252914,0.029777932912111282,0.067477747797966
821,0.03522111102938652,0.060287367552518845,0.03532055765390396,0.058181032538414
882,0.022281698882579803,0.052686259150505066,0.0220048725605011,0.051713742315769196
887,0.024771174415946007,0.08105452358722687,0.036340609192848206,0.0757015123963356
982,0.02352266013622284,0.061627719551324844,0.023838741704821587,0.05174414813518524
986,0.037383854389190674,0.06289554387331009,0.03623932600021362,0.05949392169713974
991,0.043102432042360306,0.12940649688243866,0.04681608825922012,0.06890835613012314
1026,0.013214444741606712,0.0662601888179779,0.012907941825687885,0.024175893515348434
1066,0.030549615621566772,0.07700245082378387,0.02925916016101837,0.054081641137599945
1071,0.036870867013931274,0.07412373274564743,0.0337296724319458,0.027433495968580246
1101,0.031158968806266785,0.06367330253124237,0.032288808375597,0.036612242460250854
1111,0.025326678529381752,0.0623617097735405,0.026026776060461998,0.04942765459418297
1231,0.024130556732416153,0.055667243897914886,0.02287178672850132,0.042143672704696655
1232,0.022767169401049614,0.0504462867975235,0.024231918156147003,0.027922099456191063
1267,0.026779811829328537,0.08992592245340347,0.02689439430832863,0.046156298369169235
1272,0.025096528232097626,0.0634780302643776,0.02371975965797901,0.03944718465209007
1332,0.018797874450683594,0.05839018151164055,0.019117139279842377,0.044163767248392105
