"Fecha","Cierre"
"26.10.2021",60290
"27.10.2021",58453
"28.10.2021",60598
"29.10.2021",62235
"30.10.2021",61839
"31.10.2021",61330
"01.11.2021",60927
"02.11.2021",63249
"03.11.2021",62904
"04.11.2021",61423
"05.11.2021",61016
"06.11.2021",61496
"07.11.2021",63259
"08.11.2021",67526
"09.11.2021",66935
"10.11.2021",64954
"11.11.2021",64801
"12.11.2021",64156
"13.11.2021",64406
"14.11.2021",65471
"15.11.2021",63562
"16.11.2021",60124
"17.11.2021",60386
"18.11.2021",57014
"19.11.2021",58130
"20.11.2021",59739
"21.11.2021",58790
"22.11.2021",56299
"23.11.2021",57602
"24.11.2021",57209
"25.11.2021",58995
"26.11.2021",53738
"27.11.2021",54836
"28.11.2021",57325
"29.11.2021",57845
"30.11.2021",56938
"01.12.2021",57250
"02.12.2021",56517
"03.12.2021",53709
"04.12.2021",49272
"05.12.2021",49469
"06.12.2021",50567
"07.12.2021",50634
"08.12.2021",50503
"09.12.2021",47611
"10.12.2021",47170
"11.12.2021",49363
"12.12.2021",50123
"13.12.2021",46777
"14.12.2021",48408
"15.12.2021",48901
"16.12.2021",47675
"17.12.2021",46193
"18.12.2021",46879
"19.12.2021",46717
"20.12.2021",46898
"21.12.2021",48923
"22.12.2021",48626
"23.12.2021",50812
"24.12.2021",50815
"25.12.2021",50437
"26.12.2021",50797
"27.12.2021",50684
"28.12.2021",47554
"29.12.2021",46465
"30.12.2021",47156
"31.12.2021",46218
"01.01.2022",47755
